species,subject,time,hemisphere,gm_or_wm,sulcus,index_number,x,y,z
macaque,1,28months,rh,pi,ip,3,-41.26951599121094,-1.173511028289795,26.073875427246094
macaque,1,28months,rh,pi,ip,4,-36.68678283691406,1.3004441261291504,31.6812801361084
macaque,1,28months,rh,pi,ip,5,-31.608585357666016,4.149131774902344,35.512367248535156
macaque,1,28months,rh,pi,ip,6,-26.041471481323242,7.700214385986328,39.341270446777344
macaque,1,28months,rh,pi,ip,7,-23.225210189819336,13.894186019897461,41.09283447265625
macaque,1,28months,rh,pi,ip,8,-20.398672103881836,19.82164192199707,42.902156829833984
macaque,1,28months,rh,pi,ip,9,-15.119291305541992,27.878225326538086,41.95370864868164
macaque,1,28months,rh,pi,ip,10,-13.711851119995117,30.70855712890625,42.41481399536133
macaque,1,28months,rh,pi,la,1,-4.927104473114014,-12.94930648803711,-19.40761375427246
macaque,1,28months,rh,pi,la,2,-12.68553352355957,-15.46783447265625,-20.439186096191406
macaque,1,28months,rh,pi,la,3,-20.83910369873047,-20.289236068725586,-22.32757568359375
macaque,1,28months,rh,pi,la,4,-28.49005889892578,-24.056116104125977,-23.243818283081055
macaque,1,28months,rh,pi,la,5,-34.95005798339844,-24.945566177368164,-22.80796241760254
macaque,1,28months,rh,pi,la,6,-42.426883697509766,-21.83847999572754,-21.340627670288086
macaque,1,28months,rh,pi,la,7,-44.993717193603516,-18.353422164916992,-16.818967819213867
macaque,1,28months,rh,pi,la,8,-47.156158447265625,-13.46891975402832,-10.575616836547852
macaque,1,28months,rh,pi,la,9,-49.29569625854492,-9.432915687561035,-6.83067512512207
macaque,1,28months,rh,pi,la,10,-48.76776123046875,-5.215373992919922,-3.4595508575439453
macaque,1,28months,rh,pi,la,11,-49.898983001708984,-1.8834093809127808,0.1955735981464386
macaque,1,28months,rh,pi,la,12,-48.34689712524414,1.0816484689712524,6.286693572998047
macaque,1,28months,rh,pi,la,13,-46.64268112182617,4.338315010070801,13.114673614501953
macaque,1,28months,rh,pi,la,14,-44.76153564453125,7.82344913482666,19.792213439941406
macaque,1,28months,rh,pi,la,15,-41.49125671386719,12.33725643157959,24.384185791015625
macaque,1,28months,rh,pi,la,16,-39.34037780761719,16.099578857421875,27.058687210083008
macaque,1,28months,rh,pi,lu,1,-46.62299346923828,31.36438751220703,7.8831892013549805
macaque,1,28months,rh,pi,lu,2,-45.99015426635742,31.359458923339844,12.613520622253418
macaque,1,28months,rh,pi,lu,3,-43.64402389526367,30.323728561401367,17.62065887451172
macaque,1,28months,rh,pi,lu,4,-41.64179992675781,29.77748680114746,22.11727523803711
macaque,1,28months,rh,pi,lu,5,-38.51194381713867,30.01572608947754,27.235183715820312
macaque,1,28months,rh,pi,lu,6,-34.5853271484375,30.44231605529785,31.256603240966797
macaque,1,28months,rh,pi,lu,7,-28.374225616455078,33.27378463745117,37.89568328857422
macaque,1,28months,rh,pi,lu,8,-23.23703956604004,32.41582107543945,40.75016784667969
macaque,1,28months,rh,pi,lu,9,-17.24370002746582,30.647918701171875,41.083274841308594
macaque,1,28months,rh,pi,lu,10,-13.913957595825195,30.03058433532715,41.95410919189453
macaque,1,28months,rh,pi,of,5,-10.151978492736816,-59.022132873535156,-19.035266876220703
macaque,1,28months,rh,pi,of,6,-9.691478729248047,-52.44654846191406,-18.73587417602539
macaque,1,28months,rh,pi,of,7,-9.2444429397583,-45.456119537353516,-17.996231079101562
macaque,1,28months,rh,pi,of,8,-9.133512496948242,-41.11019515991211,-17.112247467041016
macaque,1,28months,rh,pi,po,5,-2.9681572914123535,30.041770935058594,42.464988708496094
macaque,1,28months,rh,pi,po,6,-6.676793098449707,29.596908569335938,42.400306701660156
macaque,1,28months,rh,pi,po,7,-11.01889705657959,29.596981048583984,42.56133270263672
macaque,1,28months,rh,pi,po,8,-13.633146286010742,29.7573184967041,42.11116409301758
macaque,1,28months,rh,pi,po,9,-16.044567108154297,29.352991104125977,41.14527130126953
macaque,1,28months,rh,pi,pr,1,-19.68244171142578,-64.44682312011719,-9.599390983581543
macaque,1,28months,rh,pi,pr,2,-24.786502838134766,-61.13420867919922,-6.254603862762451
macaque,1,28months,rh,pi,pr,3,-27.651046752929688,-58.52413558959961,-2.201101541519165
macaque,1,28months,rh,pi,pr,4,-30.56049156188965,-53.68553924560547,0.9597650170326233
macaque,1,28months,rh,pi,pr,5,-32.9915657043457,-48.289852142333984,3.563328504562378
macaque,1,28months,rh,pi,pr,6,-35.20756912231445,-42.82313919067383,5.538229465484619
macaque,1,28months,rh,pi,pr,7,-36.01188278198242,-38.83137893676758,7.668234348297119
macaque,1,28months,rh,pi,pr,8,-35.759910583496094,-36.137176513671875,10.350768089294434
macaque,1,28months,rh,pi,st,1,-26.379222869873047,-19.738178253173828,-36.643070220947266
macaque,1,28months,rh,pi,st,2,-30.010879516601562,-17.440093994140625,-36.85231018066406
macaque,1,28months,rh,pi,st,3,-33.541175842285156,-14.98023796081543,-35.25180435180664
macaque,1,28months,rh,pi,st,4,-36.00490188598633,-11.880044937133789,-32.011940002441406
macaque,1,28months,rh,pi,st,5,-42.563358306884766,-8.815672874450684,-27.576433181762695
macaque,1,28months,rh,pi,st,6,-44.814613342285156,-4.639962196350098,-22.5838623046875
macaque,1,28months,rh,pi,st,7,-46.067237854003906,-0.3763102889060974,-17.442153930664062
macaque,1,28months,rh,pi,st,8,-47.00290298461914,2.7260308265686035,-14.029759407043457
macaque,1,28months,rh,pi,st,9,-47.86581039428711,6.7922797203063965,-8.182923316955566
macaque,1,28months,rh,pi,st,10,-49.01091766357422,8.818005561828613,-3.973145008087158
macaque,1,28months,rh,pi,st,11,-48.90518569946289,11.826605796813965,2.629718780517578
macaque,1,28months,rh,pi,st,12,-47.3364372253418,13.330709457397461,8.030970573425293
macaque,1,28months,rh,pi,st,13,-47.220645904541016,13.74113941192627,12.18130874633789
macaque,1,28months,rh,pi,st,14,-46.14259719848633,15.155963897705078,17.533512115478516
macaque,1,28months,rh,pi,st,15,-42.45549774169922,18.544462203979492,22.41307258605957
macaque,1,28months,rh,pi,st,16,-38.80942153930664,21.039003372192383,27.214468002319336
macaque,1,28months,rh,pi,st,17,-36.63517379760742,20.70384979248047,31.219255447387695
macaque,1,28months,rh,pi,st,18,-30.412654876708984,21.652585983276367,35.21315002441406
macaque,1,28months,rh,pi,st,19,-23.70827293395996,26.10399055480957,39.853790283203125
macaque,1,28months,rh,wh,arc,1,-18.781360626220703,-48.97113037109375,9.684978485107422
macaque,1,28months,rh,wh,arc,2,-20.342182159423828,-40.98432159423828,13.489605903625488
macaque,1,28months,rh,wh,arc,3,-18.975627899169922,-32.418270111083984,13.725065231323242
macaque,1,28months,rh,wh,arc,4,-21.88751220703125,-26.614238739013672,11.851118087768555
macaque,1,28months,rh,wh,arc,5,-27.36846923828125,-26.862016677856445,3.1849732398986816
macaque,1,28months,rh,wh,arc,6,-31.20826530456543,-29.4451847076416,-2.7144505977630615
macaque,1,28months,rh,wh,arc,7,-35.7437858581543,-31.10809326171875,-9.384727478027344
macaque,1,28months,rh,wh,ca,15,-20.67989158630371,22.62037467956543,7.147834777832031
macaque,1,28months,rh,wh,ca,16,-26.158084869384766,26.752748489379883,10.171024322509766
macaque,1,28months,rh,wh,ca,17,-27.924707412719727,30.468935012817383,11.8098726272583
macaque,1,28months,rh,wh,ca,18,-28.995901107788086,33.52383804321289,12.619625091552734
macaque,1,28months,rh,wh,ca,19,-29.687084197998047,38.30613327026367,14.192546844482422
macaque,1,28months,rh,wh,ca,20,-28.824012756347656,42.184173583984375,15.819746017456055
macaque,1,28months,rh,wh,ca,21,-21.5234432220459,48.78125762939453,20.427921295166016
macaque,1,28months,rh,wh,ca,22,-12.487621307373047,52.20849609375,21.48853302001953
macaque,1,28months,rh,wh,ca,23,-8.962465286254883,52.80487823486328,21.663469314575195
macaque,1,28months,rh,wh,ca,24,-4.585394382476807,49.186912536621094,18.087820053100586
macaque,1,28months,rh,wh,ce,1,-12.584535598754883,-1.0604195594787598,39.6081657409668
macaque,1,28months,rh,wh,ce,2,-15.318181037902832,-2.1195011138916016,33.01950454711914
macaque,1,28months,rh,wh,ce,3,-18.583364486694336,-3.5092079639434814,28.72875213623047
macaque,1,28months,rh,wh,ce,4,-23.93004035949707,-5.048871040344238,23.59760856628418
macaque,1,28months,rh,wh,ce,5,-28.731916427612305,-7.271758556365967,18.231700897216797
macaque,1,28months,rh,wh,ce,6,-31.6731014251709,-9.74840259552002,12.781683921813965
macaque,1,28months,rh,wh,ce,7,-39.40072250366211,-11.692339897155762,8.683794975280762
macaque,1,28months,rh,wh,ce,8,-43.8305778503418,-9.348348617553711,5.700477600097656
macaque,1,28months,rh,wh,ci,1,-11.49768352508545,16.416841506958008,40.346160888671875
macaque,1,28months,rh,wh,ci,2,-14.05025863647461,11.86917781829834,37.28596496582031
macaque,1,28months,rh,wh,ci,3,-14.855173110961914,6.565956115722656,31.15750503540039
macaque,1,28months,rh,wh,ci,4,-15.3347749710083,3.4865992069244385,24.302888870239258
macaque,1,28months,rh,wh,ci,5,-14.659939765930176,0.8441893458366394,21.83289909362793
macaque,1,28months,rh,wh,ci,6,-13.56355094909668,-6.335760116577148,20.935394287109375
macaque,1,28months,rh,wh,ci,7,-14.37550163269043,-13.179893493652344,20.895566940307617
macaque,1,28months,rh,wh,ci,8,-14.674257278442383,-21.021963119506836,19.64673614501953
macaque,1,28months,rh,wh,ci,9,-13.415434837341309,-28.82847785949707,17.113821029663086
macaque,1,28months,rh,wh,ci,10,-15.235589981079102,-36.10573196411133,12.666858673095703
macaque,1,28months,rh,wh,ci,11,-16.293075561523438,-44.129356384277344,6.00953483581543
macaque,1,28months,rh,wh,ci,12,-15.069818496704102,-52.16007614135742,-0.4726998805999756
macaque,1,28months,rh,wh,ci,13,-12.484124183654785,-55.20097732543945,-3.6313910484313965
macaque,1,28months,rh,wh,co,1,-5.512348175048828,15.434199333190918,11.709200859069824
macaque,1,28months,rh,wh,co,2,-4.952447891235352,13.54638385772705,16.09829330444336
macaque,1,28months,rh,wh,co,3,-4.074734687805176,7.06489896774292,17.36660385131836
macaque,1,28months,rh,wh,co,4,-3.4915549755096436,-4.0689592361450195,17.126432418823242
macaque,1,28months,rh,wh,co,5,-4.339273452758789,-11.012617111206055,16.27181053161621
macaque,1,28months,rh,wh,co,6,-4.627907752990723,-16.65227699279785,16.08195686340332
macaque,1,28months,rh,wh,co,7,-4.470339775085449,-24.868776321411133,13.151455879211426
macaque,1,28months,rh,wh,co,8,-4.643246173858643,-31.78793716430664,9.649064064025879
macaque,1,28months,rh,wh,co,9,-6.219714164733887,-40.9017333984375,4.498000144958496
macaque,1,28months,rh,wh,co,10,-5.992605686187744,-42.472408294677734,0.7494142651557922
macaque,1,28months,rh,wh,co,11,-4.8219733238220215,-39.096736907958984,-1.1487836837768555
macaque,1,28months,rh,wh,co,12,-4.300729274749756,-32.86768341064453,-1.539165735244751
macaque,1,28months,rh,wh,di,1,-18.97277069091797,-27.45391082763672,25.38422966003418
macaque,1,28months,rh,wh,di,2,-20.501888275146484,-19.856891632080078,26.68666648864746
macaque,1,28months,rh,wh,di,3,-21.10352897644043,-14.902552604675293,29.946748733520508
macaque,1,28months,rh,wh,io,1,-42.79332733154297,22.256311416625977,11.088489532470703
macaque,1,28months,rh,wh,io,2,-38.98014450073242,25.127201080322266,7.2714715003967285
macaque,1,28months,rh,wh,io,3,-33.2513313293457,29.556060791015625,5.902953147888184
macaque,1,28months,rh,wh,io,4,-33.34394073486328,34.78597640991211,7.125843048095703
macaque,1,28months,rh,wh,io,5,-31.795265197753906,40.08210372924805,7.526663303375244
macaque,1,28months,rh,wh,io,6,-28.832653045654297,44.13383102416992,6.398689270019531
macaque,1,28months,rh,wh,io,7,-24.649723052978516,47.15264892578125,4.505848407745361
macaque,1,28months,rh,wh,io,8,-22.352252960205078,49.78015899658203,2.7549965381622314
macaque,1,28months,rh,wh,ip,1,-40.941776275634766,-5.637475967407227,16.77187156677246
macaque,1,28months,rh,wh,ip,2,-36.38039779663086,-2.5675134658813477,17.71552276611328
macaque,1,28months,rh,wh,ip,3,-30.116178512573242,0.7814154028892517,20.19879150390625
macaque,1,28months,rh,wh,ip,4,-24.23310661315918,1.3554840087890625,20.70146369934082
macaque,1,28months,rh,wh,ip,5,-19.777551651000977,5.771829605102539,22.070329666137695
macaque,1,28months,rh,wh,ip,6,-15.062445640563965,12.372516632080078,22.953336715698242
macaque,1,28months,rh,wh,ip,7,-9.84419059753418,16.391986846923828,24.493345260620117
macaque,1,28months,rh,wh,ip,8,-8.1941556930542,22.61089324951172,26.373695373535156
macaque,1,28months,rh,wh,ip,9,-9.702744483947754,28.913976669311523,26.612686157226562
macaque,1,28months,rh,wh,ip,10,-12.473048210144043,34.33206558227539,33.29644775390625
macaque,1,28months,rh,wh,la,1,-7.191858291625977,-18.5198917388916,-11.295632362365723
macaque,1,28months,rh,wh,la,2,-15.540960311889648,-17.502351760864258,-15.058201789855957
macaque,1,28months,rh,wh,la,3,-27.864683151245117,-15.466181755065918,-22.197202682495117
macaque,1,28months,rh,wh,la,4,-33.649234771728516,-12.953655242919922,-18.09302520751953
macaque,1,28months,rh,wh,la,5,-32.94098663330078,-7.009295463562012,-12.031481742858887
macaque,1,28months,rh,wh,la,6,-29.85378074645996,-3.511516571044922,-8.978819847106934
macaque,1,28months,rh,wh,la,7,-29.069011688232422,1.5985143184661865,2.5497570037841797
macaque,1,28months,rh,wh,la,8,-28.977872848510742,3.9229724407196045,7.9576311111450195
macaque,1,28months,rh,wh,la,9,-27.49386215209961,7.048432350158691,13.279683113098145
macaque,1,28months,rh,wh,la,10,-30.155471801757812,11.778688430786133,20.474586486816406
macaque,1,28months,rh,wh,la,11,-34.22584915161133,14.074224472045898,25.51274871826172
macaque,1,28months,rh,wh,lu,1,-42.00918960571289,31.77937889099121,7.545165538787842
macaque,1,28months,rh,wh,lu,2,-37.569522857666016,32.02850341796875,10.754871368408203
macaque,1,28months,rh,wh,lu,3,-34.1134033203125,31.98214340209961,15.01754093170166
macaque,1,28months,rh,wh,lu,4,-29.900592803955078,33.65253448486328,18.884506225585938
macaque,1,28months,rh,wh,lu,5,-27.093917846679688,36.82500076293945,20.992586135864258
macaque,1,28months,rh,wh,lu,6,-22.889522552490234,39.33767318725586,24.356887817382812
macaque,1,28months,rh,wh,lu,7,-18.77314567565918,39.02875518798828,27.0838623046875
macaque,1,28months,rh,wh,lu,8,-16.707365036010742,36.885223388671875,31.944129943847656
macaque,1,28months,rh,wh,lu,9,-12.544584274291992,34.40419006347656,34.09729766845703
macaque,1,28months,rh,wh,of,1,-12.351264953613281,-56.353580474853516,-11.786376953125
macaque,1,28months,rh,wh,of,2,-12.342379570007324,-50.14830017089844,-8.361899375915527
macaque,1,28months,rh,wh,of,3,-12.44415283203125,-44.358680725097656,-7.0563530921936035
macaque,1,28months,rh,wh,of,4,-13.185235023498535,-36.26724624633789,-9.879958152770996
macaque,1,28months,rh,wh,of,5,-14.36496353149414,-32.20951461791992,-11.986825942993164
macaque,1,28months,rh,wh,po,1,-2.8171091079711914,42.37779998779297,20.14832878112793
macaque,1,28months,rh,wh,po,2,-7.157554626464844,42.80552673339844,20.33806800842285
macaque,1,28months,rh,wh,po,3,-9.447275161743164,42.29631423950195,20.98128318786621
macaque,1,28months,rh,wh,po,4,-11.57717227935791,40.66594314575195,22.688739776611328
macaque,1,28months,rh,wh,po,5,-8.523774147033691,37.372676849365234,27.054964065551758
macaque,1,28months,rh,wh,po,6,-10.271127700805664,34.97774887084961,31.8828125
macaque,1,28months,rh,wh,po,7,-12.238182067871094,34.43436813354492,34.10954666137695
macaque,1,28months,rh,wh,pr,1,-16.611709594726562,-55.72336196899414,-6.530231475830078
macaque,1,28months,rh,wh,pr,2,-19.04721450805664,-52.8170280456543,-5.230370044708252
macaque,1,28months,rh,wh,pr,3,-20.298690795898438,-48.37875747680664,-2.585820198059082
macaque,1,28months,rh,wh,pr,4,-21.42654800415039,-41.96146774291992,0.7032108306884766
macaque,1,28months,rh,wh,pr,5,-24.15734100341797,-37.676143646240234,3.658038854598999
macaque,1,28months,rh,wh,pr,6,-28.155208587646484,-34.94398880004883,6.572327136993408
macaque,1,28months,rh,wh,pr,7,-31.309194564819336,-33.32328796386719,8.93554401397705
macaque,1,28months,rh,wh,pr,8,-32.84556579589844,-32.731414794921875,9.899689674377441
macaque,1,28months,rh,wh,st,1,-29.90572166442871,-8.903519630432129,-26.603532791137695
macaque,1,28months,rh,wh,st,2,-29.620304107666016,-3.6512954235076904,-22.18641471862793
macaque,1,28months,rh,wh,st,3,-30.28852653503418,3.5628440380096436,-16.812894821166992
macaque,1,28months,rh,wh,st,4,-31.121450424194336,8.937206268310547,-10.081056594848633
macaque,1,28months,rh,wh,st,5,-31.03736114501953,12.797540664672852,-0.7343147993087769
macaque,1,28months,rh,wh,st,6,-30.20198631286621,16.364953994750977,5.104186058044434
macaque,1,28months,rh,wh,st,7,-28.1815242767334,19.39421272277832,11.836973190307617
macaque,1,28months,rh,wh,st,8,-25.306833267211914,20.25263214111328,15.678377151489258
macaque,1,28months,rh,wh,st,9,-21.141695022583008,20.075862884521484,19.20171356201172
macaque,1,28months,rh,wh,st,10,-21.118221282958984,23.584062576293945,27.343027114868164
macaque,1,28months,rh,wh,st,11,-20.58488655090332,26.564565658569336,34.726966857910156
macaque,20,2months,lh,pi,arc,1,17.128501892089844,-15.571642875671387,47.415218353271484
macaque,20,2months,lh,pi,arc,2,21.212133407592773,-8.927083969116211,45.99842834472656
macaque,20,2months,lh,pi,arc,3,26.32721519470215,-4.593523025512695,43.132198333740234
macaque,20,2months,lh,pi,arc,4,31.501562118530273,-5.20700216293335,39.81699752807617
macaque,20,2months,lh,pi,arc,5,34.59418869018555,-9.992645263671875,37.55701446533203
macaque,20,2months,lh,pi,arc,6,36.9129753112793,-15.083869934082031,34.43949508666992
macaque,20,2months,lh,pi,arc,7,38.16303253173828,-21.659372329711914,30.47401237487793
macaque,20,2months,lh,pi,arc,8,39.44124984741211,-25.298206329345703,24.42844009399414
